Date,Smooth
1989-07-28,19.22031157078226
1989-08-04,19.055765998707276
1989-08-11,18.93969360051723
1989-08-18,18.90523076923087
1989-08-25,18.96096056884302
1989-09-01,19.073684550743476
1989-09-08,19.230199095022726
1989-09-15,19.411371687136494
1989-09-22,19.606380090497844
1989-09-29,19.779366515837207
1989-10-06,19.89218099547522
1989-10-13,19.93981641887535
1989-10-20,19.959502262443543
1989-10-27,19.95165610859739
1989-11-03,19.957023917259317
1989-11-10,19.986483516483624
1989-11-17,20.06527343245001
1989-11-24,20.22359793148039
1989-12-01,20.45977763413068
1989-12-08,20.75432191338085
1989-12-15,21.110510665804895
1989-12-22,21.484733031674324
1989-12-29,21.851362637362755
1990-01-05,22.174031027795856
1990-01-12,22.41443826761486
1990-01-19,22.545503555268382
1990-01-26,22.568072398190164
1990-02-02,22.48957724628325
1990-02-09,22.329211376858556
1990-02-16,22.06800258564976
1990-02-23,21.723437621202443
1990-03-02,21.32089204912746
1990-03-09,20.893411764705995
1990-03-16,20.476624434389247
1990-03-23,20.05935100193934
1990-03-30,19.65273044602467
1990-04-06,19.285197155785493
1990-04-13,18.97853135100204
1990-04-20,18.704572721396353
1990-04-27,18.462581771170104
1990-05-04,18.22567291532007
1990-05-11,18.00663089851335
1990-05-18,17.77616548157734
1990-05-25,17.531118293471327
1990-06-01,17.247908209437714
1990-06-08,17.032590820943852
1990-06-15,16.931693600517217
1990-06-22,17.06222107304469
1990-06-29,17.398899806076365
1990-07-06,17.996700711053748
1990-07-13,18.85017970265039
1990-07-20,19.964099547511417
1990-07-27,21.319025210084142
1990-08-03,22.852805429864375
1990-08-10,24.47890497737569
1990-08-17,26.246611506141058
1990-08-24,27.99385908209452
1990-08-31,29.680482223658853
1990-09-07,31.274466709760993
1990-09-14,32.70948028442164
1990-09-21,33.906073691015045
1990-09-28,34.86067097608293
1990-10-05,35.41841111829366
1990-10-12,35.61689334195236
1990-10-19,35.45299547511331
1990-10-26,34.96462443438933
1990-11-02,34.20389915966405
1990-11-09,33.26004137039449
1990-11-16,32.21032967032984
1990-11-23,31.193012281835976
1990-11-30,30.193210084033772
1990-12-07,29.29612281835827
1990-12-14,28.53310019392387
1990-12-21,27.822673561732532
1990-12-28,27.138261150614234
1991-01-04,26.413498383969113
1991-01-11,25.587367808662062
1991-01-18,24.754180995475245
1991-01-25,23.90888687782818
1991-02-01,23.023383322559916
1991-02-08,22.149294117647177
1991-02-15,21.390349062702114
1991-02-22,20.75025597931491
1991-03-01,20.283305753070564
1991-03-08,19.993517776341413
1991-03-15,19.864096961861772
1991-03-22,19.91616548157735
1991-03-29,20.10451066580489
1991-04-05,20.34112863606992
1991-04-12,20.57100193923734
1991-04-19,20.775777634130684
1991-04-26,20.946347769877292
1991-05-03,21.05010084033625
1991-05-10,21.05017323852629
1991-05-17,20.997888817065398
1991-05-24,20.922532643826873
1991-05-31,20.833088558500435
1991-06-07,20.750901098901206
1991-06-14,20.694990303813942
1991-06-21,20.689397543632946
1991-06-28,20.75380995475124
1991-07-05,20.873482870071214
1991-07-12,21.023385908209548
1991-07-19,21.180209437621315
1991-07-26,21.331543632837864
1991-08-02,21.457032967033083
1991-08-09,21.557445378151375
1991-08-16,21.645299288946465
1991-08-23,21.72624434389152
1991-08-30,21.807570782159132
1991-09-06,21.921420814479752
1991-09-13,22.070619263089966
1991-09-20,22.257020038784862
1991-09-27,22.480056884292296
1991-10-04,22.70498901098913
1991-10-11,22.889061409179174
1991-10-18,23.00598319327743
1991-10-25,23.01200000000012
1991-11-01,22.900758888170778
1991-11-08,22.65963413057543
1991-11-15,22.291597931480403
1991-11-22,21.819617323852736
1991-11-29,21.275432449903153
1991-12-06,20.708049127343354
1991-12-13,20.187728506787437
1991-12-20,19.73189269553986
1991-12-27,19.372723981900556
1992-01-03,19.11443826761484
1992-01-10,18.945763413057627
1992-01-17,18.860040077569586
1992-01-24,18.83244473173895
1992-01-31,18.817732385261895
1992-02-07,18.828866192630997
1992-02-14,18.850818358112576
1992-02-21,18.8780000000001
1992-02-28,18.913216548157827
1992-03-06,18.97063089851335
1992-03-13,19.0729360051714
1992-03-20,19.21887136393029
1992-03-27,19.382417582417688
1992-04-03,19.57423529411775
1992-04-10,19.795145442792606
1992-04-17,20.039305753070565
1992-04-24,20.303738849386015
1992-05-01,20.567679379444193
1992-05-08,20.833031674208254
1992-05-15,21.100642533936764
1992-05-22,21.35238396897232
1992-05-29,21.58031674208156
1992-06-05,21.78273044602468
1992-06-12,21.93632062055603
1992-06-19,22.032067226890874
1992-06-26,22.05529799612164
1992-07-03,22.020904977375682
1992-07-10,21.948558500323323
1992-07-17,21.85646541693612
1992-07-24,21.75211635423412
1992-07-31,21.66106140917917
1992-08-07,21.5914583063996
1992-08-14,21.568404654169477
1992-08-21,21.584681318681433
1992-08-28,21.63631415643192
1992-09-04,21.704478345184345
1992-09-11,21.769109243697596
1992-09-18,21.805061409179174
1992-09-25,21.81621590174543
1992-10-02,21.786957983193396
1992-10-09,21.69740271493224
1992-10-16,21.536806722689192
1992-10-23,21.32175048480942
1992-10-30,21.073140271493322
1992-11-06,20.80798965740153
1992-11-13,20.529599224305215
1992-11-20,20.24875759534594
1992-11-27,19.98857401422118
1992-12-04,19.76730704589539
1992-12-11,19.58814608920502
1992-12-18,19.444179702650395
1992-12-25,19.342360698125507
1993-01-01,19.296321913380837
1993-01-08,19.307124757595446
1993-01-15,19.362129282482325
1993-01-22,19.44796897220437
1993-01-29,19.562689075630356
1993-02-05,19.710943762120337
1993-02-12,19.872698125404114
1993-02-19,20.011308338720212
1993-02-26,20.11231027795744
1993-03-05,20.19710536522312
1993-03-12,20.275888817065393
1993-03-19,20.323482870071214
1993-03-26,20.32268390433107
1993-04-02,20.29592630898524
1993-04-09,20.27257918552047
1993-04-16,20.25933160956701
1993-04-23,20.22529153199752
1993-04-30,20.158274078862423
1993-05-07,20.07070588235305
1993-05-14,19.97257013574671
1993-05-21,19.83571299288957
1993-05-28,19.65239172592124
1993-06-04,19.431966386554723
1993-06-11,19.19790174531361
1993-06-18,18.950025856496545
1993-06-25,18.69462960568853
1993-07-02,18.464391725921235
1993-07-09,18.278837750484907
1993-07-16,18.127335488041464
1993-07-23,18.000209437621297
1993-07-30,17.894859728506884
1993-08-06,17.827998707175272
1993-08-13,17.800033613445475
1993-08-20,17.78995604395614
1993-08-27,17.783229476406042
1993-09-03,17.799641887524334
1993-09-10,17.83041370394321
1993-09-17,17.87029217840992
1993-09-24,17.903508726567647
1993-10-01,17.924802844214707
1993-10-08,17.914270200387943
1993-10-15,17.844174531351097
1993-10-22,17.685821590174626
1993-10-29,17.44317776341315
1993-11-05,17.131330316742172
1993-11-12,16.76013962508089
1993-11-19,16.343778926955483
1993-11-26,15.908776987718248
1993-12-03,15.513641887524322
1993-12-10,15.197846153846235
1993-12-17,14.970374919198528
1993-12-24,14.824542986425419
1993-12-31,14.761872010342678
1994-01-07,14.752249515190769
1994-01-14,14.776241758241838
1994-01-21,14.815484162896006
1994-01-28,14.831639301874674
1994-02-04,14.824130575307127
1994-02-11,14.793553975436408
1994-02-18,14.744037491919924
1994-02-25,14.70546347769885
1994-03-04,14.698736910148755
1994-03-11,14.74700581771178
1994-03-18,14.875557853910873
1994-03-25,15.083980607627748
1994-04-01,15.367459599224386
1994-04-08,15.702908855850115
1994-04-15,16.07140400775703
1994-04-22,16.474992889463564
1994-04-29,16.882464124111273
1994-05-06,17.255300581771262
1994-05-13,17.61396250808025
1994-05-20,17.94217065287663
1994-05-27,18.251100193923822
1994-06-03,18.55001422107314
1994-06-10,18.81942210730456
1994-06-17,19.056499030381488
1994-06-24,19.268382676147485
1994-07-01,19.41662572721407
1994-07-08,19.502612798965842
1994-07-15,19.499110536522405
1994-07-22,19.405510019392473
1994-07-29,19.22934453781523
1994-08-05,18.98257401422117
1994-08-12,18.691750484809408
1994-08-19,18.391621202327183
1994-08-26,18.087480284421556
1994-09-02,17.835800904977468
1994-09-09,17.667418228830087
1994-09-16,17.573054945055038
1994-09-23,17.53941435035562
1994-09-30,17.561882352941268
1994-10-07,17.6245235940531
1994-10-14,17.723215255332995
1994-10-21,17.804108597285165
1994-10-28,17.83511700064651
1994-11-04,17.82892307692317
1994-11-11,17.792345184227635
1994-11-18,17.725472527472622
1994-11-25,17.632636069812637
1994-12-02,17.536817065287746
1994-12-09,17.48289980607637
1994-12-16,17.472010342598672
1994-12-23,17.497926308985225
1994-12-30,17.571035552682705
1995-01-06,17.696221073044697
1995-01-13,17.851141564318134
1995-01-20,18.009234647705334
1995-01-27,18.146796380090596
1995-02-03,18.26751131221729
1995-02-10,18.363765998707272
1995-02-17,18.430285714285812
1995-02-24,18.482924369747998
1995-03-03,18.55302262443449
1995-03-10,18.652137039431253
1995-03-17,18.789097608274176
1995-03-24,18.955599224305207
1995-03-31,19.1509592760182
1995-04-07,19.36088170652887
1995-04-14,19.56006593406604
1995-04-21,19.714118939883754
1995-04-28,19.812499030381492
1995-05-05,19.83444602456378
1995-05-12,19.77117259211387
1995-05-19,19.619070458952915
1995-05-26,19.39489980607638
1995-06-02,19.11210213316106
1995-06-09,18.808536522301324
1995-06-16,18.483610859728604
1995-06-23,18.191466063348514
1995-06-30,17.940386554621945
1995-07-07,17.74622882999363
1995-07-14,17.62617194570145
1995-07-21,17.592371040724075
1995-07-28,17.62135617323862
1995-08-04,17.71684809308348
1995-08-11,17.82351131221729
1995-08-18,17.934542986425434
1995-08-25,18.03364318034916
1995-09-01,18.09555656108607
1995-09-08,18.09835552682621
1995-09-15,18.054779573367902
1995-09-22,17.964817065287747
1995-09-29,17.868775694893436
1995-10-06,17.766669683258012
1995-10-13,17.687548804137133
1995-10-20,17.650857142857237
1995-10-27,17.664405946994275
1995-11-03,17.734321913380832
1995-11-10,17.87381900452498
1995-11-17,18.052521008403456
1995-11-24,18.275764705882448
1995-12-01,18.508293471234747
1995-12-08,18.709617323852715
1995-12-15,18.841256625727315
1995-12-22,18.935210084033713
1995-12-29,18.979048480930935
1996-01-05,18.97102133160967
1996-01-12,18.904025856496546
1996-01-19,18.84097349709124
1996-01-26,18.818518422753815
1996-02-02,18.878234001292924
1996-02-09,19.01481318681329
1996-02-16,19.261208791208894
1996-02-23,19.652029734971016
1996-03-01,20.17111441499687
1996-03-08,20.729749191984595
1996-03-15,21.26495151906928
1996-03-22,21.77530833872022
1996-03-29,22.238474466709878
1996-04-05,22.56988623141576
1996-04-12,22.702237879767413
1996-04-19,22.656967032967156
1996-04-26,22.49402844214621
1996-05-03,22.249790562378916
1996-05-10,21.928129282482338
1996-05-17,21.563654815772576
1996-05-24,21.245550096961974
1996-05-31,21.02268002585661
1996-06-07,20.867564318035015
1996-06-14,20.770025856496556
1996-06-21,20.762704589528227
1996-06-28,20.84518422753728
1996-07-05,20.953343244990414
1996-07-12,21.074555914673674
1996-07-19,21.19397931480296
1996-07-26,21.360028442146202
1996-08-02,21.56092824822248
1996-08-09,21.79130187459611
1996-08-16,22.058859728506906
1996-08-23,22.400938590821063
1996-08-30,22.784712346477175
1996-09-06,23.172858435682087
1996-09-13,23.53438914027162
1996-09-20,23.869709114415123
1996-09-27,24.147107950872787
1996-10-04,24.338916612799096
1996-10-11,24.414643826761605
1996-10-18,24.419617323852748
1996-10-25,24.387042016806852
1996-11-01,24.337793148028574
1996-11-08,24.29898901098914
1996-11-15,24.310425339366642
1996-11-22,24.390875242404785
1996-11-29,24.554227537168845
1996-12-06,24.75266839043323
1996-12-13,24.95007239819018
1996-12-20,25.135429864253524
1996-12-27,25.253912087912223
1997-01-03,25.25708338720117
1997-01-10,25.11677440206865
1997-01-17,24.81681835811261
1997-01-24,24.405353587589012
1997-01-31,23.921349709114544
1997-02-07,23.366842921784222
1997-02-14,22.796844214609038
1997-02-21,22.24609308338732
1997-02-28,21.74058694246941
1997-03-07,21.296206851971668
1997-03-14,20.90626761473831
1997-03-21,20.59300581771181
1997-03-28,20.38363671622506
1997-04-04,20.255179056237985
1997-04-11,20.18825080801562
1997-04-18,20.165173884938696
1997-04-25,20.18819780219791
1997-05-02,20.236844214609025
1997-05-09,20.279793148028546
1997-05-16,20.27864382676158
1997-05-23,20.225091144150078
1997-05-30,20.131374272786143
1997-06-06,20.01712475759545
1997-06-13,19.876559793148132
1997-06-20,19.739418228830097
1997-06-27,19.63390562378808
1997-07-04,19.579879767291633
1997-07-11,19.582205559146836
1997-07-18,19.612647705236043
1997-07-25,19.645097608274185
1997-08-01,19.68540271493223
1997-08-08,19.737952165481683
1997-08-15,19.789507433742834
1997-08-22,19.835197155785497
1997-08-29,19.881089851325253
1997-09-05,19.960755009696292
1997-09-12,20.10383193277322
1997-09-19,20.29650808015525
1997-09-26,20.49238138332267
1997-10-03,20.669639301874707
1997-10-10,20.80628829993547
1997-10-17,20.875591467356287
1997-10-24,20.856487394958094
1997-10-31,20.730608920491385
1997-11-07,20.515762120232818
1997-11-14,20.22721525533301
1997-11-21,19.858411118293578
1997-11-28,19.444629605688533
1997-12-05,19.02203361344548
1997-12-12,18.612059469941922
1997-12-19,18.239067873303263
1997-12-26,17.887839689722135
1998-01-02,17.55788235294127
1998-01-09,17.2727097608275
1998-01-16,16.985948287007197
1998-01-23,16.709778926955487
1998-01-30,16.46052876535238
1998-02-06,16.223446670976166
1998-02-13,16.012667097608357
1998-02-20,15.801813833225681
1998-02-27,15.599851325145526
1998-03-06,15.470190045248952
1998-03-13,15.401728506787412
1998-03-20,15.352549450549533
1998-03-27,15.32228183581133
1998-04-03,15.311199741435118
1998-04-10,15.339372979961299
1998-04-17,15.34454298642542
1998-04-24,15.27516612798974
1998-05-01,15.159851325145524
1998-05-08,15.013828054298724
1998-05-15,14.844456367162328
1998-05-22,14.644170652876614
1998-05-29,14.407283775048558
1998-06-05,14.222708468002661
1998-06-12,14.10853522947648
1998-06-19,14.02026373626381
1998-06-26,13.944802844214681
1998-07-03,13.888914027149394
1998-07-10,13.863833225598004
1998-07-17,13.855903038138408
1998-07-24,13.820314156431877
1998-07-31,13.802126696832651
1998-08-07,13.823591467356247
1998-08-14,13.896342598577966
1998-08-21,13.999992243051139
1998-08-28,14.114457659987146
1998-09-04,14.265446670976159
1998-09-11,14.467244990303893
1998-09-18,14.649308338720182
1998-09-25,14.768029734970991
1998-10-02,14.80459599224313
1998-10-09,14.73857918552044
1998-10-16,14.57482740788631
1998-10-23,14.294704589528195
1998-10-30,13.913268261150687
1998-11-06,13.48315449256633
1998-11-13,13.046011635423469
1998-11-20,12.628717517776408
1998-11-27,12.266932126696897
1998-12-04,11.989618616677502
1998-12-11,11.824135746606398
1998-12-18,11.757881060116416
1998-12-25,11.755953458306461
1999-01-01,11.787188106011698
1999-01-08,11.84991725921144
1999-01-15,11.937123464770586
1999-01-22,12.031773755656172
1999-01-29,12.131128636069878
1999-02-05,12.255075630252167
1999-02-12,12.42923852617977
1999-02-19,12.688899806076346
1999-02-26,13.041400129282552
1999-03-05,13.503260504201753
1999-03-12,14.067663865546294
1999-03-19,14.699639301874676
1999-03-26,15.350805429864334
1999-04-02,15.967107950872744
1999-04-09,16.508232708468093
1999-04-16,16.965498383969063
1999-04-23,17.29998836457669
1999-04-30,17.503166127989747
1999-05-07,17.61391079508736
1999-05-14,17.66793406593416
1999-05-21,17.69993406593416
1999-05-28,17.757195862960664
1999-06-04,17.847444085326533
1999-06-11,18.011834518422848
1999-06-18,18.267870717517876
1999-06-25,18.58215513897877
1999-07-02,18.93182159017463
1999-07-09,19.30095410471891
1999-07-16,19.683301874596097
1999-07-23,20.081301874596097
1999-07-30,20.486689075630363
1999-08-06,20.883760827408
1999-08-13,21.283038138332365
1999-08-20,21.691516483516597
1999-08-27,22.10153199741447
1999-09-03,22.46900193923735
1999-09-10,22.758570135746723
1999-09-17,22.96363025210096
1999-09-24,23.129010989011114
1999-10-01,23.242665804783574
1999-10-08,23.31938590820956
1999-10-15,23.403188106011758
1999-10-22,23.539617323852745
1999-10-29,23.785331609567027
1999-11-05,24.119534583064123
1999-11-12,24.445181641887654
1999-11-19,24.803167420814614
1999-11-26,25.18783968972218
1999-12-03,25.558422753717007
1999-12-10,25.871407886231555
1999-12-17,26.111014867485594
1999-12-24,26.312581771170148
1999-12-31,26.565244990303952
2000-01-07,26.852886877828194
2000-01-14,27.223074337427427
2000-01-21,27.68320103426001
2000-01-28,28.227175177763566
2000-02-04,28.800955397543785
2000-02-11,29.281455720749996
2000-02-18,29.616904977375725
2000-02-25,29.808792501616193
2000-03-03,29.764095669037008
2000-03-10,29.485217840982706
2000-03-17,29.02872527472543
2000-03-24,28.46131609566919
2000-03-31,27.916616677440356
2000-04-07,27.434457659987217
2000-04-14,27.079481577246426
2000-04-21,26.975170006464268
2000-04-28,27.14483645766013
2000-05-05,27.543659987071898
2000-05-12,28.106979961215405
2000-05-19,28.7870316742083
2000-05-26,29.53119715578555
2000-06-02,30.194219780219942
2000-06-09,30.657155785391247
2000-06-16,30.920505494505658
2000-06-23,31.015420814479803
2000-06-30,30.968658047834683
2000-07-07,30.815746606335004
2000-07-14,30.592850678733196
2000-07-21,30.484405946994343
2000-07-28,30.550770523594217
2000-08-04,30.741393665158533
2000-08-11,31.034855850032486
2000-08-18,31.436739495798488
2000-08-25,31.940287007110708
2000-09-01,32.4699728506789
2000-09-08,32.8704201680674
2000-09-15,33.1177453135102
2000-09-22,33.293732385261976
2000-09-29,33.44725016160328
2000-10-06,33.55437233354898
2000-10-13,33.601366515837285
2000-10-20,33.63756690368473
2000-10-27,33.67886360698144
2000-11-03,33.631533290239354
2000-11-10,33.40772721396269
2000-11-17,32.99833484162913
2000-11-24,32.466089204912905
2000-12-01,31.813821590174697
2000-12-08,31.08340142210747
2000-12-15,30.337765998707333
2000-12-22,29.726094376212178
2000-12-29,29.337759534583217
2001-01-05,29.171724628313015
2001-01-12,29.14443438914042
2001-01-19,29.222324499030535
2001-01-26,29.341989657401577
2001-02-02,29.40892307692323
2001-02-09,29.376937297996278
2001-02-16,29.216804137039585
2001-02-23,28.90607886231431
2001-03-02,28.532720103426136
2001-03-09,28.112627020038936
2001-03-16,27.741052359405444
2001-03-23,27.495946994182432
2001-03-30,27.37899676793809
2001-04-06,27.361512605042165
2001-04-13,27.47156819650952
2001-04-20,27.648380090497888
2001-04-27,27.867599224305255
2001-05-04,28.061604395604547
2001-05-11,28.212171945701506
2001-05-18,28.296424046541844
2001-05-25,28.311366515837257
2001-06-01,28.191846153846306
2001-06-08,27.987021331609714
2001-06-15,27.740265029088704
2001-06-22,27.49423270846815
2001-06-29,27.25255332902406
2001-07-06,27.03066709760842
2001-07-13,26.870028442146236
2001-07-20,26.870371040724127
2001-07-27,26.944740788623285
2001-08-03,27.04201551389801
2001-08-10,27.120341305753215
2001-08-17,27.153457013574805
2001-08-24,27.09118293471249
2001-08-31,26.9000439560441
2001-09-07,26.505688429217983
2001-09-14,25.97737039431171
2001-09-21,25.33302003878488
2001-09-28,24.58239172592127
2001-10-05,23.76483387201047
2001-10-12,22.945216548157852
2001-10-19,22.166703296703414
2001-10-26,21.478319327731207
2001-11-02,20.84399612152564
2001-11-09,20.334236586942577
2001-11-16,19.956721396250913
2001-11-23,19.693493212669786
2001-11-30,19.54348933419532
2001-12-07,19.47123981900463
2001-12-14,19.45247188106022
2001-12-21,19.503614738203076
2001-12-28,19.549507433742832
2002-01-04,19.605308338720207
2002-01-11,19.694461538461645
2002-01-18,19.805177763413162
2002-01-25,19.957252747252852
2002-02-01,20.20164835164846
2002-02-08,20.559488041370503
2002-02-15,21.060880413704055
2002-02-22,21.65677181641899
2002-03-01,22.31879250161615
2002-03-08,23.028424046541815
2002-03-15,23.775313510019515
2002-03-22,24.49935617323866
2002-03-29,25.140391725921273
2002-04-05,25.661722042663357
2002-04-12,26.07304072398204
2002-04-19,26.362733031674345
2002-04-26,26.5479043309633
2002-05-03,26.629605688429358
2002-05-10,26.60551906916627
2002-05-17,26.518152553329166
2002-05-24,26.399821590174675
2002-05-31,26.28470588235308
2002-06-07,26.182284421461027
2002-06-14,26.104021978022114
2002-06-21,26.11208661926323
2002-06-28,26.205223012281976
2002-07-05,26.35961861667758
2002-07-12,26.58196509372994
2002-07-19,26.83855332902406
2002-07-26,27.151631544925806
2002-08-02,27.52990820943777
2002-08-09,27.895710407239967
2002-08-16,28.245742727860524
2002-08-23,28.609353587589034
2002-08-30,28.951296703296862
2002-09-06,29.254970911441653
2002-09-13,29.44720879120895
2002-09-20,29.51081965093746
2002-09-27,29.465467356173395
2002-10-04,29.278731738849544
2002-10-11,28.924954104718964
2002-10-18,28.460383968972355
2002-10-25,27.971362637362784
2002-11-01,27.58498513251469
2002-11-08,27.32113639301889
2002-11-15,27.18837104072412
2002-11-22,27.281438914027294
2002-11-29,27.62179056237894
2002-12-06,28.172658047834666
2002-12-13,28.872617970265186
2002-12-20,29.649640594699576
2002-12-27,30.494312863607142
2003-01-03,31.37327472527489
2003-01-10,32.25556690368472
2003-01-17,33.0691234647707
2003-01-24,33.802523594053184
2003-01-31,34.4489657401424
2003-02-07,34.93163154492585
2003-02-14,35.18840594699437
2003-02-21,35.23169489334214
2003-02-28,34.98206851971577
2003-03-07,34.44498642533955
2003-03-14,33.640654169360225
2003-03-21,32.633473820297525
2003-03-28,31.53930704589545
2003-04-04,30.46657272139641
2003-04-11,29.504166774402226
2003-04-18,28.772550743374424
2003-04-25,28.298090497737704
2003-05-02,28.10591467356188
2003-05-09,28.148545572075133
2003-05-16,28.394726567550247
2003-05-23,28.804034906270353
2003-05-30,29.26399224305122
2003-06-06,29.65624305106674
2003-06-13,30.011295410472044
2003-06-20,30.313566903684713
2003-06-27,30.590857142857306
2003-07-04,30.80969618616694
2003-07-11,30.963825468649166
2003-07-18,31.05987847446687
2003-07-25,31.0890368455076
2003-08-01,31.038562378797838
2003-08-08,30.90584744667114
2003-08-15,30.698893341952328
2003-08-22,30.474952811894152
2003-08-29,30.20331221719473
2003-09-05,29.88764705882369
2003-09-12,29.611843568196665
2003-09-19,29.455088558500478
2003-09-26,29.421852617970423
2003-10-03,29.487824175824336
2003-10-10,29.603091144150127
2003-10-17,29.805756948933578
2003-10-24,30.074320620556072
2003-10-31,30.349358758888332
2003-11-07,30.596628312863764
